"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"SERPINA4",-0.0917169988697576,0.0498771824686788,3.3813945316425,0.0671639428107703,0.249181098820409,"LOAD_vs_CN",250,"study_10"
"NPC2",0.102868228803448,0.0276610166520701,13.8301295452182,0.00024840706042114,0.00517680313917655,"LOAD_vs_CN",250,"study_10"
"ADGRB1",0.0710219845795181,0.116306393318847,0.372888019896302,0.542533036300131,0.737502833476363,"LOAD_vs_CN",133,"study_10"
"IGKV3-20",-0.0952752962730996,0.0766293860034331,1.54585916231447,0.215033445835638,0.461038787162005,"LOAD_vs_CN",250,"study_10"
"ITIH4",-0.130401907911036,0.0518336710719203,6.3291290992663,0.0125268440375148,0.0932355106220744,"LOAD_vs_CN",250,"study_10"
"BGLAP",-0.0829739578402777,0.0752372875585994,1.21623459528049,0.27184345243773,0.532445258346079,"LOAD_vs_CN",168,"study_10"
"RTN4RL2",-0.0534972115378788,0.0727273819714468,0.541086106837637,0.462746195190007,0.669708468251667,"LOAD_vs_CN",228,"study_10"
"C4B",-0.0104376383483257,0.0446236815653205,0.0547108792583813,0.815267160816398,0.914712252252496,"LOAD_vs_CN",250,"study_10"
"DAG1",-0.0279370941687724,0.0424937335234081,0.432227786836293,0.511517748954759,0.709198676956653,"LOAD_vs_CN",249,"study_10"
"CD99",0.0859485335456324,0.104164140729719,0.680832801203935,0.411136353635036,0.624495744151177,"LOAD_vs_CN",137,"study_10"
"CGREF1",0.026369223924192,0.0655420896863696,0.161865438663504,0.6878036201823,0.850127606514776,"LOAD_vs_CN",249,"study_10"
"DIPK1C",0.0607403375164797,0.06980944176991,0.757052627842242,0.385245754297619,0.619329418778193,"LOAD_vs_CN",216,"study_10"
"CFHR1",-0.0438090310173267,0.0979679040055953,0.199967612652826,0.655145636559595,0.828621868332518,"LOAD_vs_CN",245,"study_10"
"CLU",-0.00962693128637475,0.0238831515842138,0.162477217822188,0.687263878730599,0.850127606514776,"LOAD_vs_CN",250,"study_10"
