"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"THPO",-0.0215951256524547,0.0381762339789917,0.319981819222548,0.576820547143912,0.940796799093607,"LOAD_vs_CN",27,"study_3_Olink"
"ACE2",0.0421758429291699,0.0741801966527298,0.323259712052353,0.574914096886149,0.940796799093607,"LOAD_vs_CN",27,"study_3_Olink"
"IKBKG",-0.26910822596972,0.145733891189625,3.40983076259339,0.0769501757930198,0.672877489165996,"LOAD_vs_CN",27,"study_3_Olink"
"SELP",0.0876801718931137,0.173305106388574,0.25596469441344,0.617893220203838,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"TREML2",-0.171071095022973,0.161615236095161,1.12044016449392,0.302969853285934,0.893219476143055,"LOAD_vs_CN",28,"study_3_Olink"
"AZU1",-0.223547414260616,0.195161938625314,1.31204597911107,0.262466220779431,0.877365049954041,"LOAD_vs_CN",28,"study_3_Olink"
"MPO",-0.178224762821805,0.0843084607611347,4.4688293444399,0.0442915668388081,0.581745853294789,"LOAD_vs_CN",28,"study_3_Olink"
"GP6",0.0318792819520537,0.08706062483739,0.13408293320467,0.717550994483797,0.964696393697131,"LOAD_vs_CN",28,"study_3_Olink"
"PRTN3",-0.123200629271268,0.153207221081211,0.646647170495512,0.429025532227349,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"SLAMF8",-0.0547767019213108,0.0901521825137435,0.369180938806278,0.550493578671373,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"SIGLEC6",0.219407430983144,0.173163136325094,1.60543149431494,0.228109266412976,0.876368716902465,"LOAD_vs_CN",28,"study_3_Olink"
"METAP1D",0.0893664518108226,0.100125219732563,0.796639921038466,0.383430942089234,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"WASF1",0.25294339098091,0.0553782963191986,20.8625548405461,0.000158262647590068,0.0825420490875417,"LOAD_vs_CN",28,"study_3_Olink"
"ARHGEF12",0.085641982739582,0.0509412168285782,2.82640763239903,0.108048911775707,0.759169807938037,"LOAD_vs_CN",28,"study_3_Olink"
"PREB",0.0704230417964939,0.046590201402783,2.28475893146631,0.147261380077342,0.836154588642959,"LOAD_vs_CN",28,"study_3_Olink"
"NINJ1",0.0423117093355567,0.0892598862780201,0.224702799301845,0.640043511273888,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"CDNF",0.0252986291728658,0.0805683061089097,0.0985974112588927,0.756220088726081,0.974943769249868,"LOAD_vs_CN",28,"study_3_Olink"
"IRAG2",-0.0852412522120662,0.05670465430262,2.25975953558378,0.152119532847425,0.836154588642959,"LOAD_vs_CN",28,"study_3_Olink"
"ATG4A",-0.367514979534858,0.271758318418994,1.82887657470914,0.189055885345323,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
"PROK1",0.160573541497678,0.085878143037191,3.49609062584142,0.0830480958859336,0.70230944037487,"LOAD_vs_CN",28,"study_3_Olink"
"CAMKK1",0.378689399740242,0.101057910441778,14.0418933037005,0.00208994960845115,0.152070200963839,"LOAD_vs_CN",28,"study_3_Olink"
"OPTC",-0.0357040622837737,0.189574124203221,0.0354713033397228,0.853475403421555,0.98280232397282,"LOAD_vs_CN",28,"study_3_Olink"
"DKKL1",0.0389283391958357,0.0658333569762637,0.349655004945948,0.561858798124235,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"HS3ST3B1",0.0284271926744086,0.0550404541470953,0.266749693340633,0.610105409878212,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"NFKBIE",-0.0666524120804839,0.0492594806384114,1.83084713258055,0.188876615964882,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
"GCNT1",-0.0539499660071954,0.0667449765777824,0.653348924862425,0.428737925697831,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"HTRA2",0.0207469709877497,0.0407284045317813,0.259486401851429,0.617672099696839,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"FCRL5",-0.0401613206263809,0.071878301436349,0.31219098587098,0.583227166848166,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"SNAP29",0.289232195140547,0.0845476424129132,11.7028129478781,0.00212229878526851,0.152070200963839,"LOAD_vs_CN",28,"study_3_Olink"
"PTPN6",-0.0630950031914637,0.04370387740182,2.08425088637566,0.16935237950986,0.838217521167618,"LOAD_vs_CN",28,"study_3_Olink"
"CGA",-0.438071858137207,0.327203963526263,1.79247702648672,0.201246620366498,0.860265971762348,"LOAD_vs_CN",28,"study_3_Olink"
"ITGA5",0.0197507798414964,0.0672236339131358,0.0863226024826619,0.772578002585165,0.978558262566936,"LOAD_vs_CN",28,"study_3_Olink"
