"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"ASPRV1",-0.0905830401355067,-0.171569401131344,-0.00959667913966959,-3.28372503153619,0.00102444821289394,0.422773084241406,-0.0862579744728301,-0.145387392566379,-0.0256395392455919,6,403,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.0449969176586491
"IGHV4-30-2",-0.299413142912206,-0.48014475197257,-0.118681533851843,-3.25921069857153,0.00111722661009442,0.076049921813332,-0.298812756878674,-0.339831968523441,-0.243152383794603,3,392,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.0455668853117081
"CA9",-0.276995583936911,-0.429518894145298,-0.124472273728524,-3.25291367530249,0.00114228193391251,0.890777568051041,NA,NA,NA,4,503,"study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_2; study_8",0.041279705749666
"QPCT",-0.0829299737177636,-0.131054401044144,-0.0348055463913831,-3.23815636064707,0.00120304854777133,0.712541148549118,-0.0815845852127645,-0.0995718775678531,-0.032345664575913,10,1151,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.0213541117229411
"RNASE6",0.0645668572824171,0.0306660919933235,0.0984676225715107,3.22672200599027,0.00125217051104536,0.668898083952901,0.0651026530737501,0.0326446160411547,0.0873465587862543,8,817,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.0759007971310574
"NT5E",-0.0905580737275387,-0.162855977072957,-0.0182601703821203,-3.21180753870535,0.00131902708069875,0,NA,NA,NA,6,469,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.0441476525308018
"METAP2",-0.116385795295459,-0.191393825887397,-0.0413777647035207,-3.20651059561307,0.00134355356969604,0,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.0441476525308018
"CD274",-0.176940597506763,-0.284627612741314,-0.0692535822722123,-3.20555561813167,0.00134801992460463,0.108763622689343,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.0441476525308018
"CD46",-0.0870809874184776,-0.136631786182309,-0.0375301886546464,-3.20353907245507,0.00135749618380472,0.82685082210978,-0.0858118181391998,-0.115743180767585,-0.0299137575519301,8,1007,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.0516753547301663
"ABL1",-0.151424508466046,-0.243570285992226,-0.059278730939865,-3.16833638978415,0.00153314014454741,0.717596256495928,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.0469931519520643
"AGRP",-0.23936867519961,-0.380965695453959,-0.0977716549452603,-3.16685804910367,0.00154095517588363,0.379115420528784,-0.253817287570823,-0.374908438082372,-0.143298526832913,5,648,"study_11_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_11; study_3_Soma; study_8",0.0549928378393472
"TNFRSF10A",-0.126722817549026,-0.204310589942624,-0.0491350451554285,-3.16575978511814,0.00154678472138553,0.558702249026381,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.0469931519520643
"MMP10",-0.185671993671431,-0.300059804954338,-0.0712841823885249,-3.15401752430549,0.00161039415319027,0.711245079169467,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.0469931519520643
"ITGAV",-0.108314574787452,-0.182941457085994,-0.03368769248891,-3.14897555921198,0.00163843897660591,0.533601229320884,-0.086509077997723,-0.148344377669962,0.000882859162020313,6,602,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_11; study_2; study_8",0.0550322738612925
"NGF",-0.119005327659196,-0.195217717890524,-0.0427929374278689,-3.14861986088467,0.00164043434394122,0.492161717247368,NA,NA,NA,3,566,"study_11_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_11; study_8",0.0469931519520643
"MEGF9",-0.0819801941436953,-0.126737932819417,-0.0372224554679737,-3.14362174033507,0.00166870988320269,0.79962082516674,-0.0808070942330725,-0.108604318982496,-0.0253623487229193,9,1195,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_8",0.0879072742067217
"TIGAR",-0.10955617407277,-0.177198532053139,-0.0419138160924006,-3.14031565669009,0.00168765883499613,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.0469931519520643
"KYNU",-0.212368494037829,-0.349842466173197,-0.0748945219024607,-3.13750044302404,0.0017039501662008,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.0469931519520643
"PLD4",0.126179025629239,0.0373248348099446,0.215033216448534,3.13210639463947,0.00173556968409669,0.705048958923499,0.129645722657692,0.0684935507489191,0.19558136455808,6,635,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.0879072742067217
"MAPT",0.114726348939027,0.0354245437184744,0.194028154159579,3.12224057425821,0.00179480209222957,0,0.116124122665687,0.104804494521138,0.131091642645199,8,791,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.0879072742067217
"ROBO1",-0.0880942015117765,-0.142857460309615,-0.0333309427139378,-3.11657150302833,0.00182967303512602,0.839428462999354,-0.087006813665901,-0.114028448192391,-0.0249563196502311,11,1295,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.0273458271645001
"EPHB6",-0.115899537920861,-0.180747930967744,-0.0510511448739775,-3.11049918676365,0.0018677141002054,0.570771599625533,-0.114472914244219,-0.146655875145436,-0.0448511622256744,10,1109,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.0273458271645001
"WIF1",-0.149654367809138,-0.24580529492355,-0.0535034406947268,-3.10489112121328,0.00190349078881113,0.482311460714773,-0.142356381260504,-0.188813126789109,-0.0817254087919898,7,767,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_11; study_2; study_8",0.0561681600510495
"JAM2",-0.0512247348151701,-0.0816616370597384,-0.0207878325706018,-3.10144868373334,0.00192576247637325,0,-0.0511044307567009,-0.0636720807161747,-0.0329931336201159,10,1138,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.0273458271645001
"UCHL1",0.0999691158687643,0.039187544858432,0.160750686879097,3.0974369902679,0.0019520188879684,0,0.102110404628612,0.0871599252764677,0.126818688715328,7,642,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.0879072742067217
"PCSK1N",-0.0720209772036907,-0.116072938422938,-0.0279690159844437,-3.0890414543882,0.00200803418238704,0.260096720308349,-0.073352483284748,-0.082195676505203,-0.05354056395619,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.0879072742067217
"PAG1",-0.138526808035942,-0.225832118855832,-0.0512214972160514,-3.08511326618733,0.00203474648946511,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.0546772902810112
"CXCL12",0.124100010422985,0.0196895777401719,0.228510443105797,3.08295706090115,0.00204954725633364,0.596742844358009,0.119903736644244,0.0535931004036625,0.166460551479961,6,573,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.0561681600510495
"VEGFA",-0.110857924244379,-0.177421111481299,-0.0442947370074601,-3.08187317315707,0.00205702459702458,0.630846377201295,-0.107163518098225,-0.157103162557528,-0.0497985449116776,8,896,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.0561681600510495
"CD93",-0.0905380227353945,-0.148741508913219,-0.0323345365575696,-3.08061593291419,0.00206572917876014,0.79138225920348,-0.090522853319077,-0.129411144556029,-0.0525270746362919,8,1001,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.0561681600510495
"VCAN",-0.0537082436857353,-0.0939141909052827,-0.013502296466188,-3.06793848196819,0.00215540984827854,0,-0.0533073960155462,-0.0650321606387936,-0.0318249517826602,10,1283,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.028693893605208
"NICOL1",-0.0815281953735113,-0.137758481615089,-0.0252979091319336,-3.06390086976928,0.00218471289165018,0,-0.0806132004511236,-0.0861803187578271,-0.0685810208545261,7,795,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.0906080925589654
"ADA",-0.166065173499935,-0.270730563964511,-0.0613997830353582,-3.0564786533875,0.00223953426565317,0.589532134785989,-0.149399413942907,-0.196424860616073,-0.0763150784286923,6,651,"study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_11; study_2; study_8",0.0581260938949073
"TMSB10",-0.269007978167005,-0.439800054593589,-0.0982159017404214,-3.05588868625916,0.00224394546351752,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.058791371144159
"CD84",-0.057335957621846,-0.0966664440604962,-0.0180054711831959,-3.03593183238447,0.00239793571026238,0.247978254933658,-0.0564572285442657,-0.0795114838874346,-0.0381476099862183,9,1035,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_1; study_11; study_7; study_8",0.0944786669843379
"CSPG5",-0.0610870981260559,-0.106561711175316,-0.0156124850767953,-3.03558667289658,0.00240068213003355,0,-0.0605332568026639,-0.0762074574706326,-0.0486868662745638,5,587,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.0595995433151807
"GABARAPL2",0.0562500472236351,0.0204808511710369,0.0920192432762334,3.0146033114531,0.00257315559787733,0.0659945302166988,NA,NA,NA,5,511,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",2,"study_1; study_11",0.0648494507302193
"CEACAM1",-0.17738504394505,-0.288984655690281,-0.0657854321998188,-3.00406156574717,0.0026640141133396,0.716444524248973,NA,NA,NA,4,503,"study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_2; study_8",0.0648494507302193
"CR1",0.141940326241695,0.040460401720852,0.243420250762537,3.00020158562297,0.00269800980960528,0.164936761354108,NA,NA,NA,2,106,"study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",2,"study_3_Soma; study_7",0.0648494507302193
"GALC",-0.109738617997924,-0.188283271959611,-0.0311939640362375,-2.9971886603391,0.00272482027177764,0,-0.108705944819198,-0.119686569379109,-0.0810379236773947,6,613,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.10159332446564
"FGF21",-0.298303731447052,-0.491759939788013,-0.104847523106091,-2.99434385261938,0.00275035793530771,0,NA,NA,NA,3,483,"study_3_Olink_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Olink; study_8",0.0648494507302193
"XG",-0.25146946339695,-0.433169986227612,-0.069768940566288,-2.99057075489229,0.00278456610959911,0.702096276505844,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.0648494507302193
"CFHR1",0.169206871362177,0.0736268116663586,0.264786931057995,2.98493759232544,0.00283636185056354,0.636831038449629,0.173989408364084,0.109985985957064,0.213679057350186,8,815,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.10159332446564
"EFNA5",-0.0602081740412442,-0.103173779403096,-0.0172425686793928,-2.98112883211698,0.00287187946872087,0.473638794843919,-0.0569850102371346,-0.086382182080943,-0.0202240494308061,6,612,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.0683267990266506
"IL17RB",-0.16633619617042,-0.278708605059265,-0.0539637872815751,-2.97485894040198,0.00293123302890481,0,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.065721726897084
"TNFRSF10B",-0.177219298292875,-0.291180639160618,-0.063257957425132,-2.96884860366102,0.00298917830621885,0.458358390162064,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.065721726897084
"SMOC2",-0.139695528772925,-0.23483630340641,-0.0445547541394399,-2.9672000658273,0.00300525337129599,0.769335649827844,-0.138886613427739,-0.198915073229944,-0.0744261507972956,8,914,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",3,"study_1; study_11; study_8",0.0686399870004004
"TNFRSF11A",-0.172538381295677,-0.285722552853034,-0.0593542097383206,-2.966698947978,0.00301015543040079,0.379283468623139,NA,NA,NA,5,513,"study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_2; study_8",0.065721726897084
"IGSF1",-0.0617664281518203,-0.094911520574317,-0.0286213357293235,-2.95210969088888,0.00315610792758102,0.806425447515371,-0.0643777510471672,-0.0793087894274096,-0.0396483597666591,6,594,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.107629542646304
"CDCP1",-0.160767638916443,-0.273880216346854,-0.0476550614860329,-2.94826025789666,0.0031956790196664,0,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.0678499688510853
"TLR3",-0.192823305102678,-0.312544572315456,-0.0731020378898996,-2.94427551779292,0.00323711683449834,0.856659628656311,NA,NA,NA,5,521,"study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_2; study_8",0.0678499688510853
"SEZ6L",-0.0362304217447604,-0.073661034735565,0.0012001912460442,-2.94185885324109,0.00326248593370178,0,-0.0359535621206234,-0.0451758111251197,-0.0268336265800971,11,1301,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",5,"study_1; study_11; study_4; study_7; study_8",0.0408770296399105
"YWHAH",0.0718329992642316,0.0223825751815672,0.121283423346896,2.93412812964697,0.00334486097709424,0,0.0720129847312093,0.0594300997345633,0.0929706214926753,6,564,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.0734582929969542
"IL1RL2",-0.153315449232987,-0.26221985354373,-0.0444110449222448,-2.93356141331498,0.00335097353336004,0,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.0688592208423789
"MIA3",-0.0498366751371478,-0.08952409994101,-0.0101492503332855,-2.92856666952755,0.00340528795190842,0,-0.0510637564331076,-0.0666728759445599,-0.0390520653512675,6,620,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.107629542646304
"GALNT5",0.0692286608315819,0.0225637018549288,0.115893619808235,2.91929832505164,0.00350820312606987,0,0.0692634181516954,0.0618186592919556,0.0808265868182773,5,509,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",3,"study_1; study_11; study_7",0.0741919994439222
"RELL1",-0.102534980543268,-0.18897114132684,-0.0160988197596968,-2.91568759153959,0.00354905678416281,0.598737804776491,-0.0978688242589687,-0.132726601769613,-0.0356390082236439,6,831,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_1; study_11; study_7; study_8",0.107629542646304
"YWHAZ",0.0728814840184297,0.0258232465805355,0.119939721456324,2.9025042135404,0.00370192179924378,0.71120534512354,0.0729466875476035,0.0476143903342109,0.0974957591157853,8,818,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.107629542646304
"HMOX1",-0.206549175902261,-0.343977077836263,-0.0691212739682584,-2.89902448246346,0.00374325664139031,0,NA,NA,NA,4,501,"study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",2,"study_3_Soma; study_8",0.0747367510622803
"C1QL2",-0.203977753259074,-0.353597168130029,-0.0543583383881199,-2.89599155026472,0.00377962576937105,0,NA,NA,NA,4,289,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD",2,"study_1; study_11",0.0747367510622803
"LDLR",-0.0863302777001111,-0.140741310981657,-0.0319192444185653,-2.89213691394936,0.00382631162606462,0.552613051433844,-0.0853783000986688,-0.107695693985819,-0.0385959805711333,8,1037,"study_1_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_8_EOAD_vs_LOAD; study_9_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_8",0.107629542646304
"VGF",-0.11015319533771,-0.188053415059439,-0.0322529756159817,-2.88339754125707,0.00393410604820316,0.154271419451542,-0.108705007364904,-0.126554448327321,-0.0936627758223989,7,800,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.107629542646304
"CHGA",-0.0940640753858286,-0.167902017127022,-0.0202261336446356,-2.8812521910759,0.00396098570652641,0,-0.0915099374928428,-0.107657802235851,-0.06385580912541,8,795,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD; study_7_EOAD_vs_LOAD",4,"study_1; study_11; study_4; study_7",0.107629542646304
"ANG",0.0993490630327178,0.0308616291091419,0.167836496956294,2.86433483050984,0.00417886026629017,0.274393772753214,0.103762935548159,0.0707962050558183,0.130338389599818,8,745,"study_1_EOAD_vs_LOAD; study_10_EOAD_vs_LOAD; study_11_EOAD_vs_LOAD; study_2_EOAD_vs_LOAD; study_3_Olink_EOAD_vs_LOAD; study_3_Soma_EOAD_vs_LOAD; study_4_EOAD_vs_LOAD; study_5_EOAD_vs_LOAD",3,"study_1; study_11; study_4",0.0828832926315964
