"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"ATP1A1",0.0200740811391726,-0.00697311421134686,0.0471212764896921,1.42492538249335,0.154178771557221,0.0449023762003658,0.0208836054797678,0.00428154579584987,0.0366556442961341,5,1172,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.268992750376428
"MLEC",-0.0139728272498254,-0.0314043018291585,0.00345864732950783,-1.42217102742785,0.154976607366967,0.0180314543390825,-0.0138839331152068,-0.0233113291257276,-0.00650093671625974,7,1319,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.253926543251016
"TATDN1",-0.0586931029707953,-0.149149370933193,0.0317631649916025,-1.42164269543695,0.155130003542105,0,NA,NA,NA,2,136,"study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN",2,"study_3_Soma; study_4",0.333706156687881
"PLA2G7",-0.0361802607303708,-0.0876208851967623,0.0152603637360207,-1.42153317463702,0.155161816287378,0,-0.0349508361791639,-0.0469940965560203,-0.0185463583313995,6,998,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.269887522875621
"B3GALNT1",-0.0123044116821925,-0.0316325647541177,0.00702374138973267,-1.4211674985522,0.155268070896917,0.563145025418239,-0.0103879978044797,-0.0191338395067829,0.0107041237286617,6,1280,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.253926543251016
"MGP",0.0380141673749734,0.0015411174404685,0.0744872173094782,1.42019825851867,0.155549970519805,0.604623911177153,0.0402310855596438,0.0128902293295783,0.0537624628731979,8,1614,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.253926543251016
"UBL4A",0.0534275993709688,-0.0243758050591635,0.131231003801101,1.41916315272831,0.15585145572766,0.864974741442076,NA,NA,NA,2,332,"study_11_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN",2,"study_11; study_3_Soma",0.334565418390575
"C1QTNF5",0.0170536804387277,-0.00529792974536551,0.039405290622821,1.41813863030272,0.156150294848855,0.28090829164882,0.0182436269823408,0.00864864296544427,0.0260435506458147,7,1367,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.254384189354179
"TMEM248",-0.0393452334543753,-0.092755849864893,0.0140653829561425,-1.41777329699682,0.156256962634691,0,NA,NA,NA,2,525,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.334744297273081
"THSD4",0.0167731523472536,-0.0167975212808733,0.0503438259753805,1.4131716274966,0.157605266706479,0.335226745539845,0.0158241410024008,0.000656885067980936,0.0230810969984335,6,1231,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.256229421332618
"DNAJB11",0.037118454875633,-0.0179909953914891,0.0922279051427551,1.41117247214558,0.158193764930929,0,NA,NA,NA,4,647,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_11; study_2",0.337628864552225
"CPZ",0.0376800088735041,-0.0153143236084459,0.0906743413554541,1.41097028702321,0.158253375396471,0,NA,NA,NA,2,541,"study_11_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN",2,"study_11; study_3_Soma",0.337628864552225
"BTN2A1",-0.0286278075811977,-0.0655279114145255,0.00827229625213008,-1.40947324418345,0.158695279556776,0.0813362603390256,-0.0243326931229403,-0.0373873108626919,-0.00927339387708549,4,753,"study_11_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_11; study_5; study_7",0.275016105912021
"CLN5",-0.0153701791298927,-0.0442298922192807,0.0134895339594953,-1.40942025273155,0.158710938922625,0.117943321874466,-0.0163898865201802,-0.0374377753246655,-0.000458335371161816,7,1380,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.257011812296128
"IGKV2-30",-0.020299080547433,-0.0704930880110808,0.0298949269162149,-1.40934532858957,0.158733081556477,0.806091129664782,-0.0204208545594042,-0.0418634000434462,0.00210038852522853,5,1311,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.257011812296128
"FLRT2",0.0341342167764179,-0.00174560222757982,0.0700140357804157,1.40821117208792,0.159068549064096,0.771904178826515,0.035661962914181,-0.000569364652110107,0.0626608738029755,8,1712,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",3,"study_1; study_11; study_8",0.275016105912021
"SHISA4",0.0182756677071097,-0.0324327563272235,0.0689840917414429,1.40523455721222,0.159951541280692,0.90283899851146,NA,NA,NA,4,918,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.340552564325079
"APOD",-0.00530080288638681,-0.0337514548116125,0.0231498490388388,-1.40175160924512,0.160989433321465,0.870414021125086,-0.00770567217844397,-0.0442979434910178,0.00969373328839726,8,1631,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.259616113578363
"PCDH10",-0.0144475261435044,-0.035587558163017,0.00669250587600827,-1.40173415768434,0.1609946465335,0.811223582124304,-0.0130997234790176,-0.0326905216446379,0.0147964857274931,7,1380,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.259616113578363
"CNTN1",0.0308579592553293,0.00938826722321259,0.0523276512874459,1.40098454081588,0.161218696006933,0.899683667312745,0.032026249353812,-0.010035808023752,0.0631944572439361,11,2298,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.278614551317833
"ALCAM",0.0499332098593642,0.0230455531718564,0.0768208665468719,1.40024418920096,0.161440207305661,0.953031576019773,0.0513620040301054,-0.0114236121930359,0.0961923814507845,11,2258,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.278614551317833
"HHIP",-0.0344817263680037,-0.0843273333315982,0.0153638805955908,-1.39821697646487,0.162047920342427,0,NA,NA,NA,5,977,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.344310407435137
"RNF167",0.0129285889160255,-0.0264101737966407,0.0522673516286917,1.39283422767739,0.163669925456985,0.873138459796826,NA,NA,NA,4,727,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.34661817609603
"QPRT",0.0751031315490029,-0.0359701458416466,0.186176408939652,1.39240009823463,0.16380127474798,0,NA,NA,NA,2,434,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.34661817609603
"NDRG1",-0.038471409000683,-0.110443183055161,0.0335003650537951,-1.38908554810564,0.164806737797923,0,-0.0390285251683825,-0.0421112489281836,-0.0340313567618419,5,518,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_11; study_2; study_7",0.284081283771795
"PPP2R1A",0.159550447738035,-0.0289659561292653,0.348066851605334,1.38890363321235,0.164862055591465,0.871128146360871,NA,NA,NA,3,392,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN",2,"study_11; study_2",0.348153812519374
"GGT7",0.0105674877857509,-0.0120943029026974,0.0332292784741993,1.38776031449189,0.1652100430128,0.833722091201714,0.0121060809915078,-0.0179912681629661,0.0474518778782819,6,1317,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.265874461933554
"NOMO3",-0.0116014279067353,-0.0310757040334578,0.00787284821998725,-1.38733709479488,0.165338996835006,0,-0.0105182803523182,-0.0154128481744313,-0.00358563095839912,4,1067,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.284145461626627
"EEF1G",0.0382580535232016,-0.0104635496963196,0.0869796567427229,1.38458719898997,0.166178727918613,0.431890337867256,NA,NA,NA,3,858,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_1; study_11",0.350222511779795
"ZFPL1",-0.0355142150523751,-0.0879772858062336,0.0169488557014833,-1.38336329141999,0.166553500319338,0,NA,NA,NA,2,552,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.350301795206056
"INAFM2",-0.0173452056629525,-0.0394651601435867,0.00477474881768177,-1.38294316756203,0.166682292717786,0.728813047709283,-0.0149235166123673,-0.0280479617743863,0.00946613001776926,4,1139,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.285598913492565
"SLC24A2",-0.0253591793597657,-0.0568983748297966,0.0061800161102653,-1.38031802958994,0.167488746095167,0.535669918914629,-0.0253404165095413,-0.0449423567418933,-0.0107564397276235,6,1218,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.268997077061935
"LYSMD3",-0.028036884703434,-0.0681382794136378,0.0120645100067698,-1.37899084976097,0.167897575132808,0,NA,NA,NA,3,883,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_1; study_11",0.352415314268661
"CALU",-0.0182652974323105,-0.0456150084259172,0.00908441356129613,-1.37759089301193,0.168329634273809,0,-0.0206493141551869,-0.0359573068710573,-0.0124587318935429,5,1038,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.287563125217756
"IGHG1",-0.0312871263044921,-0.0829984480857852,0.020424195476801,-1.37406241862629,0.169422305330404,0.0917072582709064,-0.0333855601201662,-0.0678328891558831,-0.00133752471983666,7,1510,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.288570929553863
"FUCA1",0.0584983134747181,0.0164422875529203,0.100554339396516,1.37109230055636,0.170346184831838,0.86253576879316,0.0595897008756856,-0.00864288195231075,0.0968522087170421,10,2048,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.291349423225302
"CA10",-0.0214671155041361,-0.0528041484597573,0.00986991745148504,-1.36735346628037,0.171514540532823,0.278999831340403,-0.0185376813230948,-0.029495158108217,0.00246543029407116,6,1147,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN",3,"study_1; study_11; study_4",0.29127025522438
"DNAJC5",-0.0846880944851749,-0.180512640909351,0.0111364519390016,-1.36730022157902,0.171531222287585,0.912559453230327,NA,NA,NA,2,508,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.359316411203227
"PTPRF",0.0738592942491001,0.0395796587557851,0.108138929742415,1.36347017357151,0.172734378335775,0.969734522048958,0.0754253420960064,-0.0130147787140078,0.132935040969796,10,2158,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.291349423225302
"CFHR2",0.057684585853681,-0.0059890306687066,0.121358202376069,1.36129529147027,0.173420390388316,0.885202529836628,0.0627059373950953,0.0118687524435526,0.145131657761869,7,1432,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN",3,"study_1; study_11; study_4",0.293557303754193
"ACTA2",0.0272314363162809,-0.0114445498357035,0.0659074224682653,1.36116384899587,0.173461915775327,0,NA,NA,NA,2,584,"study_1_LOAD_vs_CN; study_7_LOAD_vs_CN",2,"study_1; study_7",0.362629638814013
"KLK11",-0.0135564459567589,-0.0479698290764147,0.0208569371628969,-1.35991481472468,0.173856882300359,0.567231599989161,-0.014682726575335,-0.0437884115124955,-0.00346030519799316,10,2036,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.291349423225302
"TLL1",-0.0286563655576121,-0.0608923557725415,0.00357962465731725,-1.35982876576326,0.173884117206316,0.83524320742475,-0.02114477726552,-0.0494268247949221,0.00950357377549064,5,800,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_11; study_2; study_7",0.293557303754193
"DKK3",-0.0196130219142474,-0.0385716422730602,-0.000654401555434583,-1.35862617790815,0.174265075574013,0.892358685125867,-0.0191226759916487,-0.0314885795781862,-0.0050759830130158,11,2297,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.291349423225302
"TIMD4",0.101063080170001,-0.0510682699875165,0.253194430327519,1.35775942429059,0.174540033912447,0,NA,NA,NA,4,694,"study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_3_Soma; study_8",0.364150793644643
"ENTPD4",-0.0331500329387637,-0.0905706355322945,0.0242705696547671,-1.35601699275724,0.17509376147321,0,NA,NA,NA,4,842,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.36457398430995
"IFI30",-0.0244869623162154,-0.0660550796152185,0.0170811549827876,-1.35136308173519,0.176579153882837,0.805339848056417,NA,NA,NA,5,1076,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.366931481768536
"B4GALNT4",0.0150678190121352,-0.0134567087031865,0.0435923467274569,1.34878920729018,0.177404682298609,0.879394525202134,NA,NA,NA,4,1048,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.367911107601306
"IGHV1-3",-0.0511364853387012,-0.125060894519697,0.0227879238422951,-1.3482601700657,0.177574717934153,0,-0.0616733025169782,-0.111606266712807,-0.0206015324675957,4,832,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.298908762739601
"CPN2",-0.0286208901976851,-0.0761842121794971,0.018942431784127,-1.34527010283706,0.178538024720614,0.539651466385405,-0.0299445380025766,-0.0735910902587596,0.0147031326105141,8,1630,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.285625663411727
"IGHM",-0.0566125954435333,-0.155938291568068,0.0427131006810018,-1.34470498036157,0.178720525673265,0,-0.0543059065206666,-0.0819656716744865,-0.0321937479193778,8,1629,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.285625663411727
"GALNT16",-0.0145886692024056,-0.0345898824267748,0.00541254402196364,-1.34408708814781,0.178920226891874,0.360503330598023,-0.0156789868870165,-0.0289681560994163,-0.0078343033787048,7,1362,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.285625663411727
"CA3",-0.0604996247568486,-0.15989116376349,0.0388919142497932,-1.33309770315154,0.182499743041182,0.584765901588,-0.0636475476936306,-0.111811761359402,0.00959830370673575,9,1664,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",4,"study_1; study_11; study_7; study_8",0.290756103642764
"SFRP4",-0.0184519330627216,-0.0549375268562069,0.0180336607307637,-1.32961275768936,0.183645892535148,0.866801205634191,-0.0208106427871111,-0.0716369106149787,0.0341773645972337,6,1196,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN",3,"study_1; study_11; study_4",0.307249615198502
"HEPH",-0.0216013523012822,-0.05864496037294,0.0154422557703757,-1.32933319615027,0.183738066885462,0.61476353090783,-0.0296624914924874,-0.0706857325242008,-0.00691095666031865,6,969,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.307249615198502
"IGHV6-1",-0.0512712415527423,-0.12857396500093,0.0260314818954458,-1.3281285056207,0.184135657888998,0,-0.0544669459083787,-0.0830483990101994,-0.0374486519918309,4,1139,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN",3,"study_1; study_11; study_4",0.307249615198502
"GNAO1",-0.0184270225093564,-0.0778459113488565,0.0409918663301438,-1.32257774464698,0.185975839367187,0.915528369711087,NA,NA,NA,3,902,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_1; study_11",0.384918121718142
"PLEKHB1",-0.0194472960424442,-0.0456999437610286,0.00680535167614022,-1.31880932906275,0.187232864623907,0,-0.0196442376753368,-0.0316548999880422,-0.0127811532020727,7,1309,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.297700254752012
"EIF3J",0.0509579272136632,-0.0362866967283698,0.138202551155696,1.31694095293087,0.187858417752944,0.184290017069331,NA,NA,NA,2,384,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.388041542833616
"FREM1",0.0714895376995038,-0.0255268657716458,0.168505941170653,1.31201709191137,0.189514367675048,0.555848246087974,NA,NA,NA,3,446,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN",2,"study_11; study_2",0.390685373044394
"SERPINA4",-0.0124708603685311,-0.054798994902158,0.0298572741650959,-1.3101947608933,0.190129957646692,0.734790026700138,-0.0124511285779412,-0.0377426669025177,0.0222427283639352,8,1631,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.301703226205829
"IGHV3-11",-0.0417483201306801,-0.110368479311694,0.0268718390503334,-1.30841137233125,0.190733817416631,0.609326214750589,NA,NA,NA,2,924,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN",2,"study_1; study_11",0.391976965893779
"DPT",-0.0263350576763064,-0.0591031862889657,0.0064330709363529,-1.30737311630804,0.191086023089082,0.738388046381447,-0.027152233688307,-0.0561564250268529,0.0085768219874187,6,1219,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.317922832617777
"SLC4A4",-0.0599555879455939,-0.144354404090576,0.0244432281993885,-1.30722073931841,0.191137753905411,0.282581482700888,NA,NA,NA,2,395,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.391976965893779
"MAN2A2",-0.0233772567102122,-0.04481086685921,-0.00194364656121433,-1.30686345827385,0.191259088483617,0.922533549332743,-0.0218679249261594,-0.0409690660614553,0.00327299411555124,7,1602,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.302890389132421
"POFUT2",0.0625883317849271,-0.0186873762640975,0.143864039833952,1.30586544292889,0.191598320161548,0.84055616314615,NA,NA,NA,2,507,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.391976965893779
"SYNJ1",0.0514305298505442,-0.0546242395974734,0.157485299298562,1.30571366083008,0.191649950600616,0.428421162799529,NA,NA,NA,2,341,"study_11_LOAD_vs_CN; study_2_LOAD_vs_CN",2,"study_11; study_2",0.391976965893779
"ARG1",-0.084995432871235,-0.221740495144403,0.0517496294019329,-1.30417860702899,0.192172692174377,0.334003262434641,NA,NA,NA,5,697,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Olink_LOAD_vs_CN; study_5_LOAD_vs_CN",2,"study_1; study_11",0.392273923711547
"CLU",-0.00871885197974608,-0.0268212036099565,0.00938349965046435,-1.30387856034326,0.192274991333999,0.457532221635543,-0.00934819345759264,-0.0242501591164042,0.00303099394822074,8,1631,"study_1_LOAD_vs_CN; study_10_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.303893872983159
"TMEM132B",-0.0170391859673369,-0.0452542498854467,0.0111758779507729,-1.30302632064351,0.192565775810212,0.879946377748065,-0.012780847696778,-0.0606319729667086,0.0423540319119978,6,1181,"study_1_LOAD_vs_CN; study_11_LOAD_vs_CN; study_2_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_5_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_1; study_11; study_7",0.319425286904882
"SMAD5",0.0515776633722978,-0.0251069030833045,0.1282622298279,1.30287817087444,0.192616357522103,0,NA,NA,NA,4,694,"study_3_Olink_LOAD_vs_CN; study_3_Soma_LOAD_vs_CN; study_8_LOAD_vs_CN; study_9_LOAD_vs_CN",2,"study_3_Soma; study_8",0.392408618559735
"CLCNKB",-0.0620928308494499,-0.126501872531179,0.00231621083227888,-1.30145708077949,0.193102046264798,0.9156135273294,-0.0794831335504918,-0.231421432281964,0.0526903728397072,3,333,"study_3_Soma_LOAD_vs_CN; study_4_LOAD_vs_CN; study_7_LOAD_vs_CN",3,"study_3_Soma; study_4; study_7",0.319425286904882
