"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"YWHAZ",0.414705616987748,0.375782668770259,0.453628565205237,17.4911778892698,1.67264139130201e-68,0.984332972706556,0.415019405186864,0.336748342135734,0.473401456928811,9,1512,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.27789802295473e-65
"YWHAG",0.394321307761468,0.356457147611866,0.43218546791107,16.5213777015282,2.57449384482168e-61,0.97894150370089,0.394213756275914,0.335549048872921,0.455729160726695,8,1314,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",9.83456648721882e-59
"UCHL1",0.424040896997109,0.37562225438427,0.472459539609947,15.8237630569507,2.13350843562891e-56,0.969555184188369,0.424707792287409,0.366456991789945,0.480418615295271,8,1214,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",5.4333348160683e-54
"YWHAE",0.327214808597098,0.287619148920757,0.366810468273439,14.9535269366641,1.47714180021337e-50,0.958213282099027,0.326712948692636,0.283953332619019,0.375001118886232,8,1285,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.82134083840754e-48
"FABP3",0.370795802998314,0.322000197398288,0.41959140859834,14.2506668219422,4.44021080259914e-46,0.961867059033244,0.371547482977784,0.319315075738064,0.417607841416112,8,1245,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",6.78464210637149e-44
"PEA15",0.283687724746452,0.243184793451856,0.324190656041048,14.2010787008814,9.02129866854559e-46,0.951616538251759,0.284277639068058,0.246727135108384,0.320265933852148,8,1229,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.14871203046147e-43
"MAPT",0.513120158258002,0.438957906749874,0.58728240976613,13.6741962657006,1.44798342831732e-42,0.972468590468972,0.513862339505636,0.443103148839837,0.590678279228509,9,1371,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.58037048462062e-40
"PGK1",0.184330173382652,0.158113192889443,0.210547153875862,13.5232378561184,1.14043704011098e-41,0.935061032716397,0.184542284244123,0.159997553610448,0.205161683935507,9,1489,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.08911737330598e-39
"SMOC1",0.279048634554561,0.239129848963048,0.318967420146073,13.2766461595248,3.16244145050208e-40,0.960463362609948,0.277651187646057,0.231904309028737,0.331324962004371,10,1528,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.68456140909287e-38
"PPIA",0.202287183289831,0.171074115287863,0.233500251291799,13.2102855821525,7.65335131653095e-40,0.956462121532419,0.202276846852228,0.170913939702549,0.227381412110671,9,1514,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",5.84716040582964e-38
"MIF",0.256534607953795,0.212287263020251,0.300781952887338,12.9434255918915,2.55956859841529e-38,0.885011995214227,0.256092880462466,0.229309596487358,0.279210555193018,11,2112,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",5.45188111462457e-36
"PGAM1",0.188527173922876,0.163375650567986,0.213678697277767,12.866712966804,6.92886162158582e-38,0.941745405121673,0.188728963998451,0.156110038122664,0.217063434707551,8,1291,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",4.81240934444688e-36
"GDI1",0.172403142945098,0.148934809391401,0.195871476498796,11.6915896637623,1.40727597319761e-31,0.961468827988384,0.171663529456749,0.146137095288063,0.204867819723032,8,1248,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",8.95965702935812e-30
"MDH1",0.206714590222066,0.170989321479385,0.242439858964748,11.5379011573208,8.49732889819619e-31,0.942949512789205,0.2062082897981,0.16777898699309,0.241071798102822,9,1513,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",4.99381482940145e-29
"YWHAB",0.211063084124752,0.180354247856654,0.24177192039285,11.0650642391944,1.85330035519407e-28,0.945353092230929,0.211860939608672,0.173184077119318,0.246365090387142,8,1268,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.01137247954876e-26
"ALDOA",0.2088775538508,0.16960499800804,0.248150109693561,10.969301374719,5.36855904738191e-28,0.955920467895332,0.209686466546145,0.166464576550082,0.248681045182868,9,1515,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.73438607479985e-26
"NPTX2",-0.366268513081914,-0.440317402684274,-0.292219623479553,-10.8987462583771,1.168563129341e-27,0.975694762636278,-0.366583092667537,-0.414775378543529,-0.283915584171952,9,1512,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",5.57988894260327e-26
"GPI",0.222520149887578,0.182249053041634,0.262791246733521,10.5419085643916,5.53637537386635e-26,0.944487983957095,0.223322603584321,0.181619141318787,0.259589624107059,8,1296,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN",4,"study_1; study_11; study_4; study_6",2.41385966300573e-23
"LDHA",0.186268243751103,0.145225956689187,0.22731053081302,10.5413038798441,5.57209297176923e-26,0.929882120833696,0.186273785055772,0.122404007602856,0.227542761508665,9,1514,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.50416413554805e-24
"DDAH1",0.161319009055264,0.127392549425112,0.195245468685416,10.5097269051551,7.79188534666849e-26,0.889727312875509,0.161095032025204,0.128075607482677,0.199951321481417,11,2079,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",7.1378458302388e-24
"PARK7",0.186108141274227,0.138438872580483,0.233777409967971,10.4856676813465,1.00533039862518e-25,0.909787702390112,0.185075360683018,0.137908435459257,0.215533484148539,12,2304,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",7.1378458302388e-24
"ENO1",0.178812675441619,0.143514414465095,0.214110936418144,10.4319951794475,1.77129316859604e-25,0.90583876290372,0.176947790709036,0.152058658344475,0.205571809677358,9,1443,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",7.51815544892987e-24
"SUMO3",0.543281877831977,0.458510568781076,0.628053186882878,10.0606200952725,8.24771983812366e-24,0.913169884478205,NA,NA,NA,4,220,"study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN",2,"study_2; study_4",6.39198287454584e-21
"CALM1",0.186286224328099,0.141859868020023,0.230712580636174,9.93541252489811,2.91964935376174e-23,0.894918725855166,0.187357026149079,0.1538684458191,0.217700697412524,6,1352,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_4_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.17400637172314e-21
"PKM",0.193066819557342,0.149198788910063,0.23693485020462,9.83705010046528,7.79632769905897e-23,0.921845933260166,0.193112194980408,0.153972398723933,0.226200262345075,9,1515,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.97819718104053e-21
"GLO1",0.184773320982351,0.147260967416038,0.222285674548664,9.58411697302256,9.32518865965781e-22,0.848885175665111,0.183927687541619,0.149896913738187,0.209558608543234,11,1988,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",4.96566296126778e-20
"PCSK2",-0.221382308389382,-0.270100865912577,-0.172663750866187,-9.37668928018252,6.80767629029832e-21,0.905837302666626,-0.221753667145548,-0.254785953982903,-0.181359747263439,9,1424,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.47669746942282e-19
"ITGB2",0.251526742489353,0.19683815233437,0.306215332644335,9.352388027088,8.56907532511635e-21,0.933841152223323,0.249856467319461,0.188890160879075,0.3015745470074,9,1815,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",4,"study_1; study_11; study_6; study_8",1.63044499683981e-18
"GAP43",0.228743948622571,0.172955370383599,0.284532526861542,9.32385665156601,1.12186582351363e-20,0.949461071814991,0.230619827514774,0.184798183542621,0.276659954915731,8,1389,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN",4,"study_1; study_11; study_4; study_6",1.63044499683981e-18
"ENO2",0.136859369116121,0.103702417848033,0.170016320384209,9.24752251181427,2.29756191114407e-20,0.602904515924233,0.136675417708899,0.129370803646347,0.153668194305669,12,2280,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",9.78761374147373e-19
"SNCG",0.226168808040199,0.183448170724979,0.26888944535542,9.13116839744045,6.77639426145404e-20,0.936893789998362,0.227746947641765,0.161759438703795,0.264887651280128,9,1238,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.3532569162504e-18
"PEBP1",0.12704552310021,0.0918067544956427,0.162284291704777,9.10278780194074,8.80423267410553e-20,0.819673289507772,0.126608363702579,0.111460075622543,0.138154644122175,12,2305,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",3.12550259930746e-18
"GLOD4",0.140350832327573,0.112017916644849,0.168683748010296,9.04934364728223,1.43830258140043e-19,0.944965217814948,0.14054147492159,0.113335968420177,0.165995243060253,7,1264,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",4.77766596604318e-18
"HPRT1",0.182583740090193,0.141805101418802,0.223362378761585,9.03542224167132,1.63370487678517e-19,0.908062137556986,0.183482950490936,0.150850080921329,0.215555937934948,8,1289,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",5.20062719109944e-18
"FKBP1A",0.179148024696842,0.140258124424101,0.218037924969583,9.00868011520185,2.0855123689637e-19,0.946671773805586,0.18366710849181,0.138186221562686,0.231273080584869,6,975,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_7_EOD_vs_CN",4,"study_1; study_11; study_4; study_7",2.27320848217044e-17
"GDA",0.212651636718321,0.156231710832406,0.269071562604235,8.92373802254022,4.50809439487926e-19,0.957487053077042,0.213614097831093,0.164845848429391,0.26915874089101,9,1513,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.3776736470751e-17
"PDXP",0.255912896479667,0.205527903025385,0.30629788993395,8.8440636439841,9.22989976671345e-19,0.922315914599361,0.255345089201487,0.181036116731787,0.304179812689512,7,1059,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",4,"study_1; study_11; study_6; study_7",8.04847259657413e-17
"NEFM",0.395363176419473,0.303189664692497,0.487536688146449,8.84287859817735,9.32835683779118e-19,0.592531520357409,0.404127826435912,0.341733561628657,0.44991297299952,5,947,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN",3,"study_1; study_11; study_6",5.1865664018119e-16
"CHI3L1",0.212904591076784,0.170608080374918,0.255201101778649,8.67597753881299,4.10013093546192e-18,0.9835868659715,0.214743676753772,0.167656431119497,0.295092730723025,12,2306,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",1.24761127036199e-16
"VGF",-0.3118446097114,-0.37932903656909,-0.24436018285371,-8.49896123919591,1.91294761157307e-17,0.97171098645264,-0.311813056236206,-0.367010551595761,-0.22400656119366,8,1488,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",5.62112298169934e-16
"NME2",0.254940976075001,0.176916312361553,0.332965639788449,8.35144173798247,6.74347073891519e-17,0.908034668686281,0.284488011128885,0.207046456071504,0.40392707990116,4,617,"study_11_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN",3,"study_11; study_4; study_5",1.87468486541842e-14
"ENOPH1",0.176025280361244,0.13251965963639,0.219530901086098,8.33102143892017,8.01478138173762e-17,0.392343909342408,0.174501315494017,0.157406847597861,0.18797169210643,6,1042,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",4,"study_1; study_11; study_6; study_7",5.82407447072934e-15
"PCSK1",-0.298045012082047,-0.364181180953825,-0.231908843210269,-8.25298387310237,1.54487906503925e-16,0.933681651606851,-0.301090706785795,-0.347546037933627,-0.224294183006188,8,1375,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN",4,"study_1; study_11; study_4; study_6",9.62238960510162e-15
"PPP3CA",0.219728180355391,0.15741367843626,0.282042682274523,8.22601939198989,1.93537695769608e-16,0.894923286851132,0.218087738310343,0.166595552080807,0.255340540619073,7,977,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",4,"study_1; study_11; study_6; study_7",1.05478044194436e-14
"PAM",-0.149583345895508,-0.1903096088124,-0.108857082978615,-8.15014560480587,3.63486351980532e-16,0.929873344231353,-0.149456233957883,-0.163013362169184,-0.125673370009809,12,2306,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",9.67782412148166e-15
"YWHAH",0.172419658345123,0.128283264458078,0.216556052232167,8.11079396554583,5.02900655272462e-16,0.911073757947441,0.175305213247706,0.138439543558394,0.217919585578003,7,1146,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN",4,"study_1; study_11; study_4; study_6",2.43627428554215e-14
"DYNLL2",0.116625231866241,0.0840812430691106,0.149169220663372,8.08050365475375,6.44998244438267e-16,0.685164374532103,0.116998301593114,0.101191182428237,0.133696197071514,9,1430,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",1.82510614352161e-14
"SH3BGRL3",0.125828081463805,0.0957559517476679,0.155900211179942,8.04502992132963,8.62243534841913e-16,0.868354949637569,0.126074683545539,0.102641650073895,0.141245255813157,8,1302,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.35269307364008e-14
"TBCA",0.138290399455074,0.0991057720983025,0.177475026811845,8.04471612309627,8.64455738752909e-16,0.49992087210166,0.139836284881312,0.118782092048865,0.173264408394561,7,1136,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN",4,"study_1; study_11; study_4; study_6",3.76902702096269e-14
"CALB2",0.16568812800267,0.122231399410485,0.209144856594855,7.9387199681679,2.04278385921524e-15,0,0.165077476582841,0.155391780147224,0.178569362577793,7,1122,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",4,"study_1; study_11; study_6; study_7",8.09685238743496e-14
"TMSB4X",0.188109870569167,0.077022737467574,0.299197003670761,7.92380626505471,2.30348425005212e-15,0.829655565831574,0.193577829504528,0.145742805187019,0.26525788466118,4,899,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_4_EOD_vs_CN",3,"study_1; study_11; study_4",4.26912414342993e-13
"SPON1",0.112099432767504,0.0732682626589819,0.150930602876027,7.91569797895045,2.45869809219651e-15,0.855651246663017,0.111666086916139,0.0959896275588804,0.128732154080224,12,2305,"study_1_EOD_vs_CN; study_10_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",5.4197011644585e-14
"CHIT1",0.565713038458692,0.423855175583501,0.707570901333883,7.91143143627796,2.54446064059084e-15,0.941277259780171,0.562910761428802,0.433693265044381,0.649554386826037,11,2054,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",5.4197011644585e-14
"CFL1",0.150331025596833,0.109737580193335,0.190924471000331,7.74850878030204,9.29779425480428e-15,0.840933060076963,0.149925842848119,0.126924481725622,0.168650818420268,8,1257,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",5,"study_1; study_11; study_4; study_6; study_7",2.44948786574844e-13
"PFN2",0.189924836514808,0.1372954709455,0.242554202084116,7.72222506537225,1.14316307579318e-14,0.90183710311332,0.186971315994488,0.1422306940123,0.230929291177296,7,1045,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN",4,"study_1; study_11; study_6; study_7",4.15349250871522e-13
"CSTB",0.159141766406532,0.117145460612445,0.201138072200619,7.60774031302012,2.78929567123439e-14,0.968427396016112,0.159543121662572,0.116092323330876,0.188231345332752,11,2017,"study_1_EOD_vs_CN; study_11_EOD_vs_CN; study_2_EOD_vs_CN; study_3_Olink_EOD_vs_CN; study_3_Soma_EOD_vs_CN; study_4_EOD_vs_CN; study_5_EOD_vs_CN; study_6_EOD_vs_CN; study_7_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",6,"study_1; study_11; study_4; study_6; study_7; study_8",5.40109070884477e-13
"DDC",0.407200346863093,0.304204446938856,0.510196246787329,7.50588661718465,6.10142120187373e-14,0.499524663349268,NA,NA,NA,3,791,"study_3_Olink_EOD_vs_CN; study_8_EOD_vs_CN; study_9_EOD_vs_CN",2,"study_3_Olink; study_8",2.36430071572607e-11
