"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"GPNMB",-0.311361734359828,0.193615812011241,2.58612094466897,0.123934582102929,0.506958293076737,"EOAD_vs_CN",27,"study_3_Soma"
"GRB2",0.0466157631148576,0.210762246282276,0.048919269041583,0.828383354462944,0.944109040474873,"EOAD_vs_CN",27,"study_3_Soma"
"GREM1",-0.160640794366542,0.0654067463733958,6.03207307751536,0.028449338569132,0.392986765697699,"EOAD_vs_CN",27,"study_3_Soma"
"GRN",-0.111400041051011,0.140517346226229,0.628508019248547,0.440332001063341,0.731345992334559,"EOAD_vs_CN",27,"study_3_Soma"
"GSR",0.190425658919336,0.204867354329612,0.863983435445648,0.371261129133742,0.681374941459338,"EOAD_vs_CN",27,"study_3_Soma"
"GSS",0.182659112099723,0.227552525634461,0.644346337239746,0.435504138023361,0.729350769577516,"EOAD_vs_CN",27,"study_3_Soma"
"GSTM3",-0.0090164121560532,0.0536499940817811,0.0282441269536497,0.868620371022574,0.957653491395863,"EOAD_vs_CN",27,"study_3_Soma"
"GSTO1",0.379209644020836,0.225553396420499,2.82657169169791,0.109164019817333,0.497973265189236,"EOAD_vs_CN",27,"study_3_Soma"
"GSTP1",0.186157792650128,0.205699959890099,0.819019095287838,0.383180250443391,0.688174367510999,"EOAD_vs_CN",27,"study_3_Soma"
"GSTT1",-0.0615613673500315,0.0774810783296604,0.631284610643473,0.4366575297627,0.729350769577516,"EOAD_vs_CN",27,"study_3_Soma"
"GXYLT1",-0.220144970557788,0.0877084303966312,6.29991743639169,0.0230709709648068,0.392986765697699,"EOAD_vs_CN",27,"study_3_Soma"
"H6PD",-0.22857983468637,0.156182519579204,2.14195813972165,0.155780215379851,0.537062241346986,"EOAD_vs_CN",27,"study_3_Soma"
"HAGH",0.513829648198755,0.290601082246555,3.12639512308533,0.0931556377633617,0.473627550981289,"EOAD_vs_CN",27,"study_3_Soma"
"HAMP",-0.118854544155239,0.232078586664806,0.262277744039336,0.613893806965092,0.827812362740342,"EOAD_vs_CN",27,"study_3_Soma"
"HAPLN1",-0.186776852432111,0.135566887866674,1.89818637678025,0.195989925762216,0.554668834148288,"EOAD_vs_CN",27,"study_3_Soma"
"HAPLN4",-0.137229734089949,0.16596327879805,0.683710785847811,0.41966058682722,0.715565348598463,"EOAD_vs_CN",27,"study_3_Soma"
"HAVCR2",-0.000943226412008613,0.152361446917294,3.83249617317377e-05,0.995142337954122,0.99576508034333,"EOAD_vs_CN",27,"study_3_Soma"
"HBE1",-0.0599480496500107,0.160981712893207,0.138674634037652,0.715464812375329,0.886499988367416,"EOAD_vs_CN",27,"study_3_Soma"
"HBG2",-0.309720661047608,1.04912989154222,0.0871528980426985,0.771632746944381,0.914288846347602,"EOAD_vs_CN",27,"study_3_Soma"
"HDHD2",-0.120711396369893,0.204127775530797,0.34969735044839,0.563081302554254,0.801751560805212,"EOAD_vs_CN",27,"study_3_Soma"
"HEPACAM",-0.0605333016274905,0.0650937915798914,0.864787863174448,0.368041995559015,0.679447527892623,"EOAD_vs_CN",27,"study_3_Soma"
"HEPH",-0.137443256943089,0.0930697668345248,2.18086922514273,0.167450367586307,0.538414859491833,"EOAD_vs_CN",27,"study_3_Soma"
"HERC1",0.0755549091746897,0.126508900923045,0.356683656626459,0.559765837599669,0.800237437927466,"EOAD_vs_CN",27,"study_3_Soma"
"HGFAC",-0.115932254848913,0.300907175385907,0.14843744751076,0.703430422785357,0.879506523715067,"EOAD_vs_CN",27,"study_3_Soma"
"HHIP",-0.221079059529437,0.222173338119305,0.990173584700775,0.333503700600518,0.661500236433881,"EOAD_vs_CN",27,"study_3_Soma"
"HINT1",-0.010981000291757,0.137635631738036,0.00636534643231234,0.937045474519226,0.977939429444604,"EOAD_vs_CN",27,"study_3_Soma"
"H2BC12",-0.185265651949332,0.301709196640843,0.377061960437345,0.549218636660618,0.796333698684749,"EOAD_vs_CN",27,"study_3_Soma"
"TAPBPL",-0.217046433466825,0.359092135356945,0.365336884260596,0.551556955155322,0.796333698684749,"EOAD_vs_CN",27,"study_3_Soma"
"HLA-C",0.523517848944939,0.662783687891618,0.623906289847278,0.447133135936583,0.734051215978025,"EOAD_vs_CN",27,"study_3_Soma"
