"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"ANGPTL1",-0.0510387069648024,0.0693046662228382,0.542343418199589,0.465101251344522,0.791398037293625,"EODLB_vs_CN",222,"study_9"
"ANGPTL4",-0.0166264913611842,0.108913377068713,0.0233044454660669,0.879292152098408,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"ANGPTL7",0.0555291870776324,0.145241425597624,0.146171137028895,0.704129716011784,0.91265494631142,"EODLB_vs_CN",222,"study_9"
"ANPEP",-0.0315469467128291,0.0858744089935667,0.134954429017452,0.715124241511634,0.915994599322231,"EODLB_vs_CN",222,"study_9"
"AOC3",-0.0772286578335526,0.0635315207024367,1.4776734589465,0.229988061250681,0.602865040860169,"EODLB_vs_CN",222,"study_9"
"ARSA",0.0104999149776317,0.07933069319009,0.0175181833110564,0.895134240511036,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"ARSB",0.0452698326809211,0.0813174117770128,0.309920771363915,0.580468381726804,0.852688036605581,"EODLB_vs_CN",222,"study_9"
"B4GALT1",-0.0527435461180921,0.0902859001288596,0.341270529645296,0.561717698423887,0.840258955960066,"EODLB_vs_CN",222,"study_9"
"BAMBI",-0.0690784132871709,0.0717746444385243,0.926280683156641,0.341371606516164,0.710542203790974,"EODLB_vs_CN",222,"study_9"
"BCAM",-0.146912689051974,0.088062207899274,2.78316834507295,0.101537758681574,0.435796003425557,"EODLB_vs_CN",222,"study_9"
"BGN",-0.0172025658651316,0.0356105800675499,0.233361045920222,0.631014304118614,0.880140075728912,"EODLB_vs_CN",222,"study_9"
"BLMH",-0.0544616292384861,0.092659076770793,0.345466007657399,0.559316966927903,0.838975450391854,"EODLB_vs_CN",222,"study_9"
"BMP6",-0.0535343659644738,0.0989942935573808,0.292445541963947,0.591539772443581,0.859077078616928,"EODLB_vs_CN",222,"study_9"
"BOC",-0.0902327529743423,0.0681279168149089,1.75419632392706,0.192178640903703,0.56852847934012,"EODLB_vs_CN",222,"study_9"
"BTN3A2",0.106354056928947,0.0783559679109629,1.84231531537393,0.181461241734838,0.549543760514509,"EODLB_vs_CN",222,"study_9"
"C1QTNF1",-0.137669500986513,0.0802193277311644,2.94521796054598,0.0926415703511967,0.423130001193464,"EODLB_vs_CN",222,"study_9"
"CA3",-0.0833357947963818,0.106688790897047,0.610134491695566,0.437662620469919,0.781264873915942,"EODLB_vs_CN",222,"study_9"
"CA4",-0.041576186642434,0.0964745757045639,0.185722085783787,0.668573925772103,0.89795796952769,"EODLB_vs_CN",222,"study_9"
"CACNA2D2",0.0670042323786185,0.162868361949642,0.169250911141513,0.682595639875163,0.903061312381427,"EODLB_vs_CN",222,"study_9"
"CALCA",-0.067639984275,0.116530206077758,0.336922463083586,0.564411152434979,0.840696331948605,"EODLB_vs_CN",222,"study_9"
"CAPG",0.0164823085345395,0.0700891665087577,0.0553011659756322,0.815116345049122,0.955565223871565,"EODLB_vs_CN",222,"study_9"
"CCDC80",-0.223694109851973,0.0877518552509646,6.49825101445941,0.0144897455541858,0.277593348052851,"EODLB_vs_CN",222,"study_9"
