"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"SORCS2",-0.0436570365272351,0.0191606761498228,5.19142809520535,0.0232596256050243,0.109502613452184,"LOOD_vs_CN",380,"study_8"
"CD163",0.0847732752137214,0.0560906469636973,2.28421524795004,0.131533395591121,0.333811844587825,"LOOD_vs_CN",380,"study_8"
"OMD",-0.00212236121233556,0.0538303394511743,0.00155447722360204,0.968571250480972,0.985574962571968,"LOOD_vs_CN",380,"study_8"
"NID1",0.00365248836590393,0.0455453635122718,0.00643116033658454,0.936125120307064,0.971191696474918,"LOOD_vs_CN",380,"study_8"
"NPTXR",0.0128306101085229,0.0124979891473688,1.05393621923711,0.305288186115392,0.544729900715699,"LOOD_vs_CN",380,"study_8"
"PPIB",0.0329722102878724,0.0558143802971228,0.3489827074703,0.555056438041157,0.754130183467244,"LOOD_vs_CN",380,"study_8"
"APOM",0.0162863818060983,0.0713240586948245,0.0521407322830324,0.819503382411726,0.933074804828287,"LOOD_vs_CN",380,"study_8"
"WFDC2",-0.0861707984948037,0.0249857794769966,11.8941778871439,0.000633840810152439,0.00938968828063031,"LOOD_vs_CN",380,"study_8"
"TNXB",-0.057288880581982,0.0361983554225433,2.5047419681143,0.11439571054406,0.308034829280787,"LOOD_vs_CN",380,"study_8"
"DAG1",0.130621492945392,0.0596455818355322,4.79592880725541,0.0291376528942537,0.126263162541766,"LOOD_vs_CN",380,"study_8"
"NTRK2",-0.059060648071795,0.0353147775337565,2.79694204058628,0.0953228029776577,0.271074220967714,"LOOD_vs_CN",380,"study_8"
"ADAM22",-0.0820022901186412,0.0311184575910788,6.94409793411881,0.00875600861033418,0.0580997654664882,"LOOD_vs_CN",380,"study_8"
"CCN3",-0.0269090281273741,0.0414210320268566,0.422040563818433,0.516321003797383,0.719685950588475,"LOOD_vs_CN",380,"study_8"
"CNTN4",-0.0558172833525994,0.0715938733087813,0.607834957026988,0.436093285374163,0.645730828837417,"LOOD_vs_CN",380,"study_8"
"TNR",-0.000638003644768403,0.0337530885000301,0.000357288701904772,0.984929568931856,0.991153452463811,"LOOD_vs_CN",380,"study_8"
"CTSD",-0.00224698212238383,0.0204955947661948,0.0120192725306314,0.912760111647313,0.963212827191819,"LOOD_vs_CN",380,"study_8"
"CTSZ",-0.00458560478101155,0.040422425469898,0.0128691097639826,0.909742218396127,0.963212827191819,"LOOD_vs_CN",380,"study_8"
"CANT1",-0.0467797651808732,0.0315323466441504,2.20091611566858,0.138770294479031,0.342622781330011,"LOOD_vs_CN",380,"study_8"
"CALR",-0.0478655541706168,0.0237487949585821,4.06221613606522,0.0445803847748197,0.166276328401505,"LOOD_vs_CN",380,"study_8"
"PTPRF",-0.024154125235343,0.0666801989443289,0.131216622124645,0.717376403267175,0.875845549863428,"LOOD_vs_CN",380,"study_8"
"VSIG4",0.178649725038392,0.0631583405423263,8.00098180982516,0.00492482196365366,0.0392138948855923,"LOOD_vs_CN",380,"study_8"
"B4GAT1",-0.0686156054699936,0.0224973861683473,9.30211434607773,0.00245271246517,0.0244121537548951,"LOOD_vs_CN",380,"study_8"
"ACAN",0.123781116083992,0.0510714319376052,5.87425396866881,0.0158399406859271,0.0875431526682446,"LOOD_vs_CN",380,"study_8"
"ACP6",-0.148765836365904,0.073837334955179,4.05933029757765,0.0446361886289754,0.166276328401505,"LOOD_vs_CN",380,"study_8"
"ADA",0.120290476760776,0.0595088129543336,4.08601463416333,0.043997076575164,0.165835134783311,"LOOD_vs_CN",380,"study_8"
"ADAM23",-0.0821421644040194,0.0328406992200511,6.25615490881164,0.0128268462006778,0.0778162002841121,"LOOD_vs_CN",380,"study_8"
"ADGRG1",0.0646589523631323,0.0694444473084811,0.866926494320111,0.352409779506639,0.593875739538966,"LOOD_vs_CN",380,"study_8"
"AGRP",0.0346458315898821,0.0587582542686739,0.347667593507013,0.555799485140719,0.754130183467244,"LOOD_vs_CN",380,"study_8"
"AMIGO2",-0.0849976395530146,0.0348810869324383,5.93791137435232,0.0152838481919089,0.0865882834726921,"LOOD_vs_CN",380,"study_8"
"ANGPT2",0.00617910985252945,0.0523102462082189,0.0139533440918693,0.906032272160364,0.963212827191819,"LOOD_vs_CN",380,"study_8"
"ANGPTL1",0.0229636419018711,0.0417120277035316,0.303081150432346,0.582282580212654,0.780777857684294,"LOOD_vs_CN",380,"study_8"
"ANGPTL4",0.172272793773943,0.0669046295840957,6.63011486370599,0.0104078516158047,0.0667506835090062,"LOOD_vs_CN",380,"study_8"
