"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"CRTAC1",-0.00768238226275386,0.0844124866489632,0.00828282409529126,0.929730481443465,0.982756934757732,"EOAD_vs_LOAD",56,"study_4"
"IL6ST",-0.0889073610311506,0.0551082029396516,2.60281284363572,0.14444600430068,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"PRSS1",-0.0699139907463913,0.139518295623828,0.251111071380354,0.630385342684726,0.867749294397032,"EOAD_vs_LOAD",56,"study_4"
"CTSH",-0.0982697721296164,0.160818573218152,0.373394131935778,0.558562677382292,0.837582592955907,"EOAD_vs_LOAD",56,"study_4"
"SEMA6D",-0.0848526121452187,0.0699335608945228,1.47217401610738,0.259476313425613,0.715311063596449,"EOAD_vs_LOAD",56,"study_4"
"TIMP1",-0.0416454820431182,0.0714415274904005,0.339808566780026,0.571892643948068,0.846089143649072,"EOAD_vs_LOAD",56,"study_4"
"IDS",-0.128762369317217,0.140953348776454,0.834501501008993,0.392014880447738,0.77982208776008,"EOAD_vs_LOAD",56,"study_4"
"SELL",0.139837962624102,0.0850541154508847,2.70308380803996,0.127234601605586,0.642164481092878,"EOAD_vs_LOAD",50,"study_4"
"PROS1",0.0301691173774277,0.0536170499216988,0.316606174068726,0.584137174771556,0.85581098596307,"EOAD_vs_LOAD",56,"study_4"
"CYCS",0.0950698186504377,0.0492183767437377,3.73104733102336,0.0802735467900378,0.642164481092878,"EOAD_vs_LOAD",56,"study_4"
"ADAMTS4",0.113329905928496,0.0567837885525824,3.98327533355617,0.0708848359386557,0.610909628437909,"EOAD_vs_LOAD",49,"study_4"
"NELL2",-0.046504830430214,0.0946942618832292,0.241184172348333,0.63509393370402,0.867749294397032,"EOAD_vs_LOAD",56,"study_4"
"TAFA5",-0.13592790267498,0.0388936367278873,12.2140621302061,0.00232851364949422,0.215775598186464,"EOAD_vs_LOAD",50,"study_4"
"TNFRSF21",0.0493727306248397,0.0741228616861992,0.443680088022303,0.520000773815243,0.813229488358667,"EOAD_vs_LOAD",56,"study_4"
"CTSB",-0.0977047827893349,0.0848719206350697,1.32526761850964,0.282498094158296,0.739147954597707,"EOAD_vs_LOAD",56,"study_4"
"LAMP1",0.0120482876612895,0.105909998285759,0.012941265110569,0.912581926998768,0.974823345650942,"EOAD_vs_LOAD",56,"study_4"
"IGFBP7",0.097662414497826,0.13752996066774,0.504266684672087,0.497173895056658,0.801711220831931,"EOAD_vs_LOAD",56,"study_4"
"SEZ6L2",0.00556335003554942,0.0437584661369637,0.0161639906667548,0.899775934244132,0.971408581436383,"EOAD_vs_LOAD",56,"study_4"
"COL3A1",-0.0555323592428394,0.0833864416151577,0.443507906163028,0.524571153579897,0.813229488358667,"EOAD_vs_LOAD",56,"study_4"
"KIT",-0.16919847937569,0.0812958248257513,4.33168061638431,0.0655337843360999,0.610909628437909,"EOAD_vs_LOAD",56,"study_4"
"HSPG2",-0.162152244425346,0.0370798713156913,19.1235929957233,0.000248167683269284,0.0919874879318147,"EOAD_vs_LOAD",56,"study_4"
"IGFBP2",-0.0519919367191051,0.05509161098335,0.890637642359631,0.369013609653673,0.768781569795461,"EOAD_vs_LOAD",56,"study_4"
"PRELP",-0.0285763183024965,0.0681115159232802,0.176023826175808,0.683220714250529,0.891715298411488,"EOAD_vs_LOAD",56,"study_4"
"C1QB",0.0583461336153386,0.0712126490181227,0.67128954286519,0.436742879162707,0.794925891834895,"EOAD_vs_LOAD",56,"study_4"
"GDA",0.101040860510347,0.11474097314826,0.775455739210614,0.402995901771009,0.788470956096778,"EOAD_vs_LOAD",56,"study_4"
"NTM",0.004468051253399,0.0564696535384437,0.00626045713376238,0.938495382800575,0.98546446239305,"EOAD_vs_LOAD",56,"study_4"
