"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"CLUL1",-0.182547473647322,0.118622374660499,2.36820027018736,0.129408734616984,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CNTN5",-0.0451404700040587,0.113116619749375,0.15924995414521,0.691206885421846,0.97933747180612,"EODLB_vs_LODLB",109,"study_9"
"CNTNAP2",-0.0610950332179385,0.0993692014930118,0.378014283863976,0.54051329583693,0.96747337826274,"EODLB_vs_LODLB",109,"study_9"
"COL2A1",-0.101478475416802,0.0713122510574275,2.02497458279303,0.159893731736774,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"COL4A1",-0.0595054962487822,0.166720289591205,0.127390561177071,0.722468964407493,0.983043940090778,"EODLB_vs_LODLB",109,"study_9"
"COMP",-0.232179216772321,0.17063034877624,1.85154438197677,0.178815604086201,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CPA2",0.0406449588400974,0.122533509300401,0.110028104901942,0.741230064329463,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
"CPB1",-0.0435951153007306,0.122847156440058,0.125934709511342,0.723739502682348,0.983043940090778,"EODLB_vs_LODLB",109,"study_9"
"CPM",-0.0109916121282465,0.124011096532645,0.00785600396450166,0.929652186722064,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"CPXM1",-0.0990340251964286,0.160068462862503,0.382787117494036,0.538580350594551,0.96747337826274,"EODLB_vs_LODLB",109,"study_9"
"CRELD2",-0.262427867267857,0.154003274308669,2.90375514792139,0.0936716633999649,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CRHBP",-0.108706146250406,0.072637763909067,2.23966605078815,0.139406827348068,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CRIM1",-0.175672483303166,0.0951199956133549,3.41085955922301,0.0688594618881042,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CSF2RA",0.0814979938100651,0.174736969013956,0.217532544486421,0.642786646420694,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"CST6",-0.0959704770543834,0.124860937072729,0.59077502511566,0.444840430902515,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CSTB",-0.15453710158888,0.111655141624036,1.91561430577739,0.170985630896021,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CTSC",0.0514074701550324,0.105166577743213,0.238944468309769,0.626686736131488,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"CTSO",-0.123043275760957,0.0860021219952254,2.04690381494173,0.156939362277436,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CTSS",0.0148970820442367,0.0446283712420596,0.111424410474981,0.73970973022262,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
