"Protein","Weighted_Effect","CI_Lower","CI_Upper","Z_score","P_value","I_squared","LOO_Mean","LOO_CI_Lower","LOO_CI_Upper","N_Studies","Total_N","Studies","N_Unique_Studies","Unique_Study_Names","FDR_BH_Stratified"
"PLAT",0.137954979102892,0.0260952803250007,0.249814677880783,1.70754526340173,0.0877207522613899,0.855162763040016,0.135880819063313,0.015464781489886,0.235176444158286,5,920,"study_11_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_11; study_3_Soma; study_8",0.217698254047577
"FUBP1",-0.0559651690489786,-0.146436963798203,0.0345066257002457,-1.70736219340853,0.0877547528585807,0.345389603324588,NA,NA,NA,2,148,"study_3_Soma_EOAD_vs_CN; study_7_EOAD_vs_CN",2,"study_3_Soma; study_7",0.31932979512428
"ARSG",-0.0887273759063836,-0.184805785661851,0.00735103384908367,-1.70566445024197,0.0880705721278288,0.473418630289863,-0.0849366629082344,-0.100516668050263,-0.0602277972216843,5,846,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.217698254047577
"SLC1A2",0.0818810244666666,-0.0239650152171108,0.187727064150444,1.70084912931,0.0889713211036972,0.306002546199788,0.0762978735851853,0.0339173155123302,0.103688586425461,5,825,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.218976829095737
"PVALB",0.033019413200787,-0.023437858107592,0.0894766845091659,1.69990679977172,0.0891484576968894,0,0.0330822931193683,0.0290292827689735,0.035181580183399,9,1632,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.237357768617968
"EEF2",-0.0868108721647589,-0.181515505236261,0.00789376090674308,-1.69783592679613,0.0895387330620881,0.425586206600913,NA,NA,NA,4,807,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.324694090827226
"MGP",0.0383833279201721,-0.0373862435125516,0.114152899352896,1.69578156150989,0.0899272556217584,0,0.0368151249899741,0.0159823824473,0.0537067972515992,8,1221,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.205996155319609
"ANK2",0.196207865733165,-0.0231292371059114,0.415544968572242,1.69434002009597,0.090200689960057,0,NA,NA,NA,3,299,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_11; study_2",0.32596663130393
"PIP",0.177063782401399,-0.0606760538131849,0.414803618615982,1.68721051373798,0.0915628804792281,0,NA,NA,NA,3,90,"study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",2,"study_2; study_7",0.327892726165432
"HSPA4",0.0520038274444219,-0.0474558288842752,0.151463483773119,1.68693911328405,0.0916150601703274,0.219132141749343,NA,NA,NA,3,715,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN",2,"study_1; study_11",0.327892726165432
"ARSK",0.148873415137989,-0.0065592983056284,0.304306128581607,1.68664154465026,0.0916722984412896,0.456832888626072,NA,NA,NA,3,414,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_11; study_2",0.327892726165432
"PRRT1",-0.0762501303167608,-0.154703008290095,0.002202747656573,-1.68599611441667,0.0917965477629131,0,-0.056206416178768,-0.0918222462009027,0.00505354240741186,4,548,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_11; study_2; study_7",0.224960638509113
"GPLD1",-0.046965013299214,-0.116238533570647,0.0223085069722187,-1.68512395157387,0.0919646594472247,0.663686270766075,-0.0440982155972353,-0.0651419646621778,-0.00206164762910106,6,1010,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.210052613462067
"LRP6",-0.224250293459337,-0.475369666356255,0.0268690794375819,-1.68415157663351,0.0921523787905629,0.840879648112251,NA,NA,NA,3,288,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_11; study_2",0.328488751607177
"CA2",-0.141600192710141,-0.383525167167086,0.100324781746803,-1.68321271925217,0.0923339194252482,0.515207646736018,-0.124430817310111,-0.21603007689247,-0.0628508678848572,6,892,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.225134410684086
"TMPRSS5",0.0579702108608608,-0.00832890986319432,0.124269331584916,1.68191299716493,0.0925857119998413,0.668458024362992,0.0574385627339494,0.00620545881999891,0.0816132631511535,9,1433,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",4,"study_1; study_11; study_7; study_8",0.210350824047155
"ADAM10",-0.014580932941929,-0.0446102154517959,0.0154483495679378,-1.6816892867887,0.0926291065283792,0.478522224563887,-0.0148589686182058,-0.0319064882794609,0.00442285598509887,7,1026,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.210350824047155
"SLC39A6",-0.0619039537742357,-0.115827780911012,-0.00798012663745949,-1.68155059113956,0.0926560184076362,0.803126409590054,-0.0509311488354953,-0.109622993515387,0.0280268796120462,5,797,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.225134410684086
"IL27",0.0847879318786313,-0.0144395671533009,0.184015430910563,1.67494207814149,0.0939455966732483,0,NA,NA,NA,3,621,"study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Olink; study_8",0.333745712927336
"CPE",0.0526687538593737,0.00840121366790231,0.0969362940508451,1.6742509047795,0.0940812988566509,0.875436429389655,0.045392610469722,-0.0190522605366887,0.0821442018869299,8,1136,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.227628905284524
"ADM",-0.0325226090547992,-0.0722466944375907,0.00720147632799222,-1.67097566700371,0.0947264841793192,0.182758395685822,-0.0293255631745186,-0.0451417079725345,-0.00166250527921655,7,934,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.228222879605026
"LILRA2",0.0555070317265981,-0.00576974738717706,0.116783810840373,1.66538517873449,0.0958359344462641,0.67074424973218,0.0597276560093809,0.0335669335217462,0.112247345087154,7,978,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.216622607413925
"IGHV3-72",-0.0276797836658008,-0.189817091369567,0.134457524037965,-1.66485983354573,0.09594072333434,0.272715836324173,-0.0251811714506428,-0.0653026943222894,0.0239180416569219,7,1097,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.216622607413925
"NCAN",-0.0345615940466225,-0.0803602980261022,0.0112371099328571,-1.66320728702787,0.0962709494851014,0.555323832679634,-0.0340177249259803,-0.0458070775346831,-0.0176433883944149,11,1853,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.2531569412386
"KLRD1",-0.0769888922946985,-0.167213301454767,0.0132355168653704,-1.6610120182943,0.0967110329933779,0.282168892204938,NA,NA,NA,3,622,"study_3_Olink_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Olink; study_8",0.342409333030608
"NUCB1",-0.0159439456871255,-0.0497288697124083,0.0178409783381574,-1.66078954517643,0.0967557216285834,0.0124735968962198,-0.0170012293010167,-0.0368989840348568,-0.00330422146477305,8,1230,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.217224050116685
"FGG",0.090513875623179,-0.0228857771856154,0.203913528431973,1.66077607264102,0.0967584284149195,0,0.0893509239359533,0.0719880462712358,0.100030641480954,8,1231,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.217224050116685
"CD209",0.113745928770971,-0.0103654633433832,0.237857320885326,1.65963910242688,0.0969870770365124,0,0.119656013334537,0.0711899877531764,0.176885635099704,6,884,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_11; study_2; study_8",0.232687483142221
"MMP15",0.0808946506793307,-0.0166402308642946,0.178429532222956,1.65663862998136,0.0975925573749652,0,NA,NA,NA,2,415,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN",2,"study_11; study_2",0.34372340343262
"CELSR3",-0.125327883725767,-0.261519988552842,0.0108642211013075,-1.65591939497728,0.0977381433424816,0.402837687370612,NA,NA,NA,2,393,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN",2,"study_11; study_2",0.34372340343262
"MCFD2",0.0196827506582619,-0.0098683383630001,0.0492338396795238,1.65471558013718,0.097982205170538,0.601887621971163,0.0198542942321775,0.00737453351755948,0.0325823727454809,10,1758,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.254514752455178
"RECK",-0.0371962306857336,-0.0872144730175005,0.0128220116460332,-1.65177918472188,0.0985795734909054,0,-0.0395304219829824,-0.0478343255959197,-0.0284202474209879,5,854,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.235362474352709
"PDCD5",0.107371802574797,-0.195992424555047,0.410736029704641,1.65008068803762,0.098926434053678,0.579055464750185,0.123196671388211,0.0961177750034363,0.163807825820005,4,311,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_11; study_2; study_7",0.235362474352709
"LAMB4",0.0456765296877632,-0.0114673872150987,0.102820446590625,1.64850468221945,0.0992491506756895,0.736574955768544,NA,NA,NA,2,369,"study_1_EOAD_vs_CN; study_7_EOAD_vs_CN",2,"study_1; study_7",0.347869932803086
"GLG1",-0.0215471636738861,-0.0518125931042668,0.00871826575649471,-1.6475940488631,0.0994360024598354,0,-0.0210706932832582,-0.0269554359047062,-0.0160256694295711,6,985,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.222342891049551
"BACE1",0.0329950446978423,-0.00469979177569015,0.0706898811713747,1.64725430608387,0.0995057857262574,0,0.0320533166029603,0.0272251795071527,0.0375952130841799,5,875,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.235758521368021
"TXNDC17",0.0114931135153369,-0.0220039085730834,0.0449901356037573,1.64678209295855,0.0996028433254969,0.556678877306969,0.0128868761556491,-0.00743178699180858,0.0411235468031953,6,1009,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.222342891049551
"ACVR2A",-0.11325963453894,-0.252537560269894,0.0260182911920147,-1.6450956156534,0.0999500946137429,0.563435985863007,NA,NA,NA,3,428,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_11; study_2",0.348297730039697
"FGF19",-0.0905280184032617,-0.208570724369089,0.0275146875625659,-1.6446796390754,0.100035893837738,0.476005549636608,NA,NA,NA,4,649,"study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",0.348297730039697
"MEGF9",-0.0182642234819469,-0.057493581941186,0.0209651349772923,-1.6446658943798,0.100038729817203,0.641046568109189,-0.0178868751592582,-0.0544172644492136,0.0100274315697653,9,1705,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",4,"study_1; study_11; study_4; study_8",0.222685082191966
"SPINT2",-0.0177300300819052,-0.0595537438532279,0.0240936836894175,-1.64402443784957,0.100171154570301,0.644661657743602,-0.0178866050757299,-0.0573096997756867,0.00186632280040564,11,1835,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.257065734017761
"FGB",0.0886468280006541,-0.0240880145215523,0.201381670522861,1.64174586134448,0.100642682999097,0,0.088931057026508,0.0741896550156321,0.111413623933976,8,1231,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.223398406206446
"TICAM2",0.0878033435423359,-0.00201049443959664,0.177617181524268,1.64064698914999,0.1008707148998,0.623866925299081,NA,NA,NA,3,166,"study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_7_EOAD_vs_CN",2,"study_2; study_7",0.350041421241692
"NCSTN",0.0252386054349605,-0.0635750604432371,0.114052271313158,1.63700196800634,0.101630058358598,0,0.026815855064354,0.0144578074311254,0.0473278496781915,5,893,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.239107198323746
"ANG",0.0841693039663689,0.00982170520777922,0.158516902724959,1.63639639315566,0.101756653577356,0.811246858694904,0.0879192594894455,0.0560328743008351,0.142910416716949,8,1134,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.239107198323746
"HAVCR2",0.0476270024445631,-0.0079715218108551,0.103225526699981,1.63614249854724,0.101809767498143,0.603161793703947,0.0479511147338836,0.00485501403259312,0.0714091118622077,9,1531,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",4,"study_1; study_11; study_4; study_8",0.225354204462182
"TXNDC15",-0.141017419730185,-0.327939578075878,0.0459047386155083,-1.63561728014131,0.101919711520413,0.559035121283919,NA,NA,NA,3,397,"study_11_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_11; study_3_Soma",0.352514381760372
"EFEMP2",0.0115746359454118,-0.0247577764971999,0.0479070483880235,1.63351218943274,0.102361319187591,0,0.0112511333235388,0.00534254280694318,0.0173535234826014,7,1118,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.225940390811826
"DBH",-0.0631964511798183,-0.159271417292984,0.0328785149333479,-1.62579111743951,0.103994098590796,0,-0.0643287888937428,-0.105635976325269,-0.0220289220106081,6,960,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.228903211423316
"AVP",0.0553732512783763,-0.0173148316022992,0.128061334159052,1.62461193831493,0.104245271744725,0,NA,NA,NA,4,800,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN",2,"study_1; study_11",0.359371857856816
"LIFR",0.039848000023931,-0.0741090441108649,0.153805044158727,1.62417678875112,0.104338083187039,0.494263116130761,0.041991903221455,-0.0113217017233935,0.0958515376506341,6,1026,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_11; study_2; study_8",0.244168219261473
"ST6GALNAC6",-0.0697201708745545,-0.16969729823026,0.0302569564811511,-1.62125745372832,0.104962435577293,0,NA,NA,NA,3,623,"study_3_Soma_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",2,"study_3_Soma; study_8",0.360657811426241
"LAIR2",0.157055142135085,-0.0639614577273684,0.378071741997538,1.62002690563781,0.105226497376552,0.890528719543187,0.129847688802361,0.0250478796879538,0.186345139513189,5,759,"study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",3,"study_2; study_7; study_8",0.245202214958545
"F5",-0.0350055394965801,-0.105013148414149,0.0350020694209884,-1.61617877805669,0.106055665725164,0.763696707076502,-0.0433687837223763,-0.127394001925785,0.0119381312326246,7,1109,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.245202214958545
"SFRP4",-0.0497357626975234,-0.133297554537628,0.0338260291425808,-1.61612075085277,0.10606820857226,0.365422167525297,-0.0457398108757417,-0.0704986439712052,-0.0258380115830347,6,916,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.245202214958545
"PVR",-0.0233880029346059,-0.0673399621682309,0.0205639562990191,-1.61278797041106,0.106790580507219,0,-0.0229046907837208,-0.0474685997168745,2.35646786045342e-05,9,1629,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.270790400571876
"JPT1",0.11369984341252,-0.0655571331418741,0.292956819966913,1.60873930848419,0.107673356696688,0.554282685823253,NA,NA,NA,3,443,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_11; study_2",0.368763653000423
"APOC1",-0.0679535876406309,-0.199323861053538,0.0634166857722764,-1.607350606581,0.107977478773496,0.0153373425939085,-0.0656028988392698,-0.0927326466120259,-0.0279007014631201,8,1231,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.237009062043216
"IL18BP",0.0526107839889767,0.00516925759133166,0.100052310386622,1.60023655057163,0.109546116555384,0.836445839706181,0.0527471935937512,0.0100204947734908,0.0759304816560404,10,1614,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.271460777481282
"CA4",-0.0380077845693853,-0.0890272584317885,0.0130116892930178,-1.59997611590552,0.109603881987748,0,-0.0373688002802604,-0.0561582583715332,-0.0155956556645821,10,1638,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Olink_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN; study_8_EOAD_vs_CN; study_9_EOAD_vs_CN",5,"study_1; study_11; study_4; study_7; study_8",0.271460777481282
"DYNC1I2",0.106318137111686,-0.0190160726095983,0.23165234683297,1.59953591000463,0.10970157612831,0,NA,NA,NA,2,351,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN",2,"study_11; study_2",0.373416811272207
"CSMD1",-0.0895897123434267,-0.226287865114841,0.0471084404279881,-1.59934198513863,0.109744635373893,0,NA,NA,NA,4,584,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_1; study_11",0.373416811272207
"EPDR1",-0.0526671826419871,-0.117825136747062,0.0124907714630882,-1.59859783850035,0.109909990328559,0.224126510797566,-0.0522322368728138,-0.0696415580474182,-0.0422595487834537,7,1037,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.240563803574684
"IGKV1D-33",-0.0476026924075395,-0.120869555615768,0.0256641708006886,-1.59660894765998,0.110352903167165,0.491487411348228,-0.0501379556508785,-0.0671682976777381,-0.0300707398770968,6,1085,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",3,"study_1; study_11; study_7",0.254078660114723
"LFNG",0.0128108379262462,-0.0217631180891339,0.0473847939416262,1.59606922600567,0.110473338503114,0.418653668841729,0.0103671204230802,-0.0124756732498419,0.0319262969998512,6,1008,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.240563803574684
"PTGDS",0.0156644740887174,-0.0146671963328551,0.04599614451029,1.59589242380445,0.110512813317304,0.548984271105721,0.0169880030171078,-0.00136593778131208,0.0435416643794599,8,1231,"study_1_EOAD_vs_CN; study_10_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN; study_7_EOAD_vs_CN",4,"study_1; study_11; study_4; study_7",0.240563803574684
"CAPNS1",-0.0926662334303102,-0.207101597957485,0.0217691310968643,-1.58758403239584,0.112380431242693,0,NA,NA,NA,3,352,"study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN",2,"study_11; study_2",0.37994010550331
"ACTA2",0.0486103301463765,-0.0106055074675412,0.107826167760294,1.58755560736974,0.112386863269109,0,NA,NA,NA,2,442,"study_1_EOAD_vs_CN; study_7_EOAD_vs_CN",2,"study_1; study_7",0.37994010550331
"SCUBE1",0.0354489612453828,-0.0101285438832733,0.0810264663740389,1.58425473663693,0.113135761648283,0.0957343711819615,0.0347128062422097,0.012966784689602,0.0485061657294689,6,885,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.258552321394591
"CYTL1",0.0586472619171607,-0.0342602311654009,0.151554754999722,1.58396562539984,0.113201541766458,0,0.0585007218210813,0.0446506581189564,0.0757188257200238,6,916,"study_1_EOAD_vs_CN; study_11_EOAD_vs_CN; study_2_EOAD_vs_CN; study_3_Soma_EOAD_vs_CN; study_4_EOAD_vs_CN; study_5_EOAD_vs_CN",3,"study_1; study_11; study_4",0.258552321394591
